id,question,answer,gpt4_ground_truth,strategy
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Frequency Match,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Pitch Synonym,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Harmonic Equivalent,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Sonic Equivalent,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Interval Analog,No,plausibleqa
trivia_4281,"What name is given to notes of the same pitch, in modern tuning but written differently, such as Db / C# and Gb / F#?",Pitch Congruent,No,plausibleqa
webq_296,what type of government does germany have now?,Democracy,Yes,plausibleqa
webq_296,what type of government does germany have now?,Federal parliamentary republic,Yes,plausibleqa
webq_296,what type of government does germany have now?,Parliamentary democracy,Yes,plausibleqa
webq_296,what type of government does germany have now?,Federal republic,Yes,plausibleqa
webq_296,what type of government does germany have now?,Parliamentary System,No,plausibleqa
webq_296,what type of government does germany have now?,Constitutional Monarchy,No,plausibleqa
webq_296,what type of government does germany have now?,Confederation,No,plausibleqa
webq_296,what type of government does germany have now?,Oligarchy,No,plausibleqa
webq_296,what type of government does germany have now?,Technocracy,No,plausibleqa
webq_296,what type of government does germany have now?,Meritocracy,No,plausibleqa
webq_296,what type of government does germany have now?,Authoritarian Regime,No,plausibleqa
webq_296,what type of government does germany have now?,Theocratic Government,No,plausibleqa
webq_296,what type of government does germany have now?,Direct Democracy,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Jetfire,Yes,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Optimus Prime,Yes,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Sideways,Yes,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Grindor,Yes,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Megatron,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Bumblebee,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,The Fallen,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Sideswipe,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Mudflap,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Skids,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Wheelie,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Ravage,No,plausibleqa
nq_3599,who dies in transformers revenge of the fallen?,Starscream,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Kymatology,Yes,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Fluid dynamics,Yes,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Oceanography,Yes,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Coastal engineering,Yes,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Meteorology,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Geophysics,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Marine Biology,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Hydrology,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Physics,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Environmental Science,No,plausibleqa
trivia_4865,"The phrase ""Stokes drift"" might be used in a discussion about what subject?""",Naval Architecture,No,plausibleqa
webq_132,who inspired obama?,Saul Alinsky,Yes,plausibleqa
webq_132,who inspired obama?,Martin Luther King Jr.,Yes,plausibleqa
webq_132,who inspired obama?,Abraham Lincoln,Yes,plausibleqa
webq_132,who inspired obama?,Nelson Mandela,Yes,plausibleqa
webq_132,who inspired obama?,Mahatma Gandhi,Yes,plausibleqa
webq_132,who inspired obama?,Ann Dunham,Yes,plausibleqa
webq_132,who inspired obama?,Malcolm X,No,plausibleqa
webq_132,who inspired obama?,Reinhold Niebuhr,No,plausibleqa
webq_132,who inspired obama?,W.E.B. Du Bois,No,plausibleqa
webq_132,who inspired obama?,Ella Baker,No,plausibleqa
webq_132,who inspired obama?,Frederick Douglass,No,plausibleqa
webq_132,who inspired obama?,Bayard Rustin,No,plausibleqa
webq_132,who inspired obama?,Harold Washington,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,Mahatma Gandhi,Yes,plausibleqa
nq_1340,who became a leader of the indian national congress?,Jawaharlal Nehru,Yes,plausibleqa
nq_1340,who became a leader of the indian national congress?,Subhas Chandra Bose,Yes,plausibleqa
nq_1340,who became a leader of the indian national congress?,Annie Besant,Yes,plausibleqa
nq_1340,who became a leader of the indian national congress?,Lala Lajpat Rai,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,Sarojini Naidu,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,Bhagat Singh,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,Dadabhai Naoroji,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,Gopal Krishna Gokhale,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,Motilal Nehru,No,plausibleqa
nq_1340,who became a leader of the indian national congress?,C. Rajagopalachari,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1969,Yes,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1969 (United States),Yes,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,2000 (Canada),Yes,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,2021 (Singapore),Yes,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1945,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1957,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1962,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1971,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1980,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1929,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1913,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1933,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1953,No,plausibleqa
nq_2298,when was the $ 1 000 bill discontinued?,1967,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Prypiat,Yes,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,"near Pripyat, Kyiv Oblast, northern Ukraine",Yes,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,"near the town of Chernobyl, Ukraine",Yes,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,"Ukraine (then the Ukrainian SSR, USSR)",Yes,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Kiev,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Kharkiv,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Odessa,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Zaporizhzhia,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Dnipro,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Lviv,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Donetsk,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Chernihiv,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Mykolaiv,No,plausibleqa
webq_461,where is the chernobyl nuclear power plant?,Vinnytsia,No,plausibleqa
nq_805,who dies in season 2 of the originals?,Kol,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Mikael,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Esther Mikaelson,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Dahlia,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Aiden,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Gia,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Oliver,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Ansel,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Josephine LaRue,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Eva Sinclair,Yes,plausibleqa
nq_805,who dies in season 2 of the originals?,Kaleb Westphall,No,plausibleqa
nq_805,who dies in season 2 of the originals?,Cassie,No,plausibleqa
nq_805,who dies in season 2 of the originals?,Vincent Griffith,No,plausibleqa
nq_805,who dies in season 2 of the originals?,Jackson Kenner,No,plausibleqa
nq_805,who dies in season 2 of the originals?,Hayley Marshall,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Celts,Yes,plausibleqa
webq_1129,where is the scottish house in skyfall?,"Hankley Common near Elstead, Surrey, England (purpose-built exterior set)",Yes,plausibleqa
webq_1129,where is the scottish house in skyfall?,"Glen Etive and Glencoe, Scottish Highlands (surrounding landscape/approach shots)",Yes,plausibleqa
webq_1129,where is the scottish house in skyfall?,In-universe: Bond’s family estate “Skyfall Lodge” in the Scottish Highlands (near Glencoe),Yes,plausibleqa
webq_1129,where is the scottish house in skyfall?,Highlands,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Glencoe,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Isle of Skye,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Loch Ness,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Cairngorms,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Hebrides,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Aberdeenshire,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Orkney Islands,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Perthshire,No,plausibleqa
webq_1129,where is the scottish house in skyfall?,Shetland Islands,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,White Sox,Yes,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Philadelphia Phillies,Yes,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Washington Nationals,Yes,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Chicago White Sox,Yes,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Yankees,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Dodgers,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Cardinals,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Red Sox,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Giants,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Phillies,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Braves,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Athletics,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Rays,No,plausibleqa
nq_153,who did the astros play last time they were in the world series?,Nationals,No,plausibleqa
webq_1164,what rainforest is in south america?,Amazon Basin,Yes,plausibleqa
webq_1164,what rainforest is in south america?,Amazon Rainforest,Yes,plausibleqa
webq_1164,what rainforest is in south america?,Atlantic Forest (Mata Atlântica),Yes,plausibleqa
webq_1164,what rainforest is in south america?,Chocó Rainforest,Yes,plausibleqa
webq_1164,what rainforest is in south america?,Valdivian Temperate Rainforest,Yes,plausibleqa
webq_1164,what rainforest is in south america?,Valdivian Rainforests,No,plausibleqa
webq_1164,what rainforest is in south america?,Mata Atlântica,No,plausibleqa
webq_1164,what rainforest is in south america?,Gran Chaco Rainforest,No,plausibleqa
webq_1164,what rainforest is in south america?,Tumucumaque Mountains Rainforest,No,plausibleqa
webq_1164,what rainforest is in south america?,Caatinga Rainforest,No,plausibleqa
