id,question,answer,gpt4_ground_truth,strategy
webq_108,what was thomas jefferson role in the declaration of independence?,Draftsman,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Editor,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Committee Member,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Signer,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Delegate,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Researcher,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Advisor,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Liaison,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Historian,No,plausibleqa
webq_108,what was thomas jefferson role in the declaration of independence?,Orator,No,plausibleqa
webq_549,what guitar did joe walsh play?,Fender Stratocaster,Yes,plausibleqa
webq_549,what guitar did joe walsh play?,Gibson Les Paul Standard (notably a late-50s/’59 Burst),Yes,plausibleqa
webq_549,what guitar did joe walsh play?,Fender Telecaster,Yes,plausibleqa
webq_549,what guitar did joe walsh play?,Duesenberg Joe Walsh Alliance (signature model),Yes,plausibleqa
webq_549,what guitar did joe walsh play?,Gibson Les Paul,No,plausibleqa
webq_549,what guitar did joe walsh play?,Gibson SG,No,plausibleqa
webq_549,what guitar did joe walsh play?,Rickenbacker 360,No,plausibleqa
webq_549,what guitar did joe walsh play?,Ibanez RG,No,plausibleqa
webq_549,what guitar did joe walsh play?,Music Man Steve Lukather Signature,No,plausibleqa
webq_549,what guitar did joe walsh play?,Gretsch Country Gentleman,No,plausibleqa
webq_549,what guitar did joe walsh play?,PRS Custom 24,No,plausibleqa
webq_549,what guitar did joe walsh play?,Epiphone Casino,No,plausibleqa
webq_549,what guitar did joe walsh play?,Guild Starfire,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?","Elephant, Rhinoceros, Lion, Leopard, Buffalo",Yes,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",African elephant,Yes,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",African lion,Yes,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",African leopard,Yes,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Cape buffalo,Yes,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",rhinoceros,Yes,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Hippopotamus,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Nile Crocodile,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Hyena (Spotted),No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Cheetah,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Giraffe,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Wildebeest,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Zebra (Plains),No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Warthog,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Kudu,No,plausibleqa
trivia_3319,"What African animals are traditionally considered the 'Big Five', originally the most difficult/dangerous to hunt on foot (one point each)?",Ostrich,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Dyrham Park,Yes,plausibleqa
nq_3548,where was the film the remains of the day filmed?,"Dyrham Park, South Gloucestershire, England",Yes,plausibleqa
nq_3548,where was the film the remains of the day filmed?,"Powderham Castle, Devon, England",Yes,plausibleqa
nq_3548,where was the film the remains of the day filmed?,"Corsham Court, Wiltshire, England",Yes,plausibleqa
nq_3548,where was the film the remains of the day filmed?,"Badminton House, Gloucestershire, England",Yes,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Badminton House,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Chatsworth House,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Blenheim Palace,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Castle Howard,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Syon House,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Woburn Abbey,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Highclere Castle,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Kedleston Hall,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Bowood House,No,plausibleqa
nq_3548,where was the film the remains of the day filmed?,Hatfield House,No,plausibleqa
nq_1534,word that means separation of church and state?,separationism,Yes,plausibleqa
nq_1534,word that means separation of church and state?,secularism,Yes,plausibleqa
nq_1534,word that means separation of church and state?,disestablishment,Yes,plausibleqa
nq_1534,word that means separation of church and state?,laïcité,Yes,plausibleqa
nq_1534,word that means separation of church and state?,Laicism,No,plausibleqa
nq_1534,word that means separation of church and state?,Disestablishmentarianism,No,plausibleqa
nq_1534,word that means separation of church and state?,Churchstatelessness,No,plausibleqa
nq_1534,word that means separation of church and state?,Neutralism,No,plausibleqa
nq_1534,word that means separation of church and state?,Anticlericalism,No,plausibleqa
nq_1534,word that means separation of church and state?,Libertism,No,plausibleqa
nq_1534,word that means separation of church and state?,Ecclesiasticalism,No,plausibleqa
nq_1534,word that means separation of church and state?,Pluralism,No,plausibleqa
nq_1534,word that means separation of church and state?,Autonomy,No,plausibleqa
nq_217,who has hosted the most fifa world cups?,Italy,Yes,plausibleqa
nq_217,who has hosted the most fifa world cups?,Brazil,Yes,plausibleqa
nq_217,who has hosted the most fifa world cups?,France,Yes,plausibleqa
nq_217,who has hosted the most fifa world cups?,Germany,Yes,plausibleqa
nq_217,who has hosted the most fifa world cups?,Mexico,Yes,plausibleqa
nq_217,who has hosted the most fifa world cups?,Argentina,No,plausibleqa
nq_217,who has hosted the most fifa world cups?,Spain,No,plausibleqa
nq_217,who has hosted the most fifa world cups?,England,No,plausibleqa
nq_217,who has hosted the most fifa world cups?,United States,No,plausibleqa
nq_217,who has hosted the most fifa world cups?,Uruguay,No,plausibleqa
nq_217,who has hosted the most fifa world cups?,Sweden,No,plausibleqa
nq_2499,book series about the end of the world?,Left Behind,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Passage Trilogy,Yes,plausibleqa
nq_2499,book series about the end of the world?,The MaddAddam Trilogy,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Broken Earth Trilogy,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Silo (Wool) Series,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Left Behind Series,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Last Survivors (Life As We Knew It) Series,Yes,plausibleqa
nq_2499,book series about the end of the world?,The 5th Wave Trilogy,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Metro 2033 Series,Yes,plausibleqa
nq_2499,book series about the end of the world?,The Passage,No,plausibleqa
nq_2499,book series about the end of the world?,The Road,No,plausibleqa
nq_2499,book series about the end of the world?,The Earth Abides,No,plausibleqa
nq_2499,book series about the end of the world?,The Stand,No,plausibleqa
nq_2499,book series about the end of the world?,The Three,No,plausibleqa
nq_2499,book series about the end of the world?,The Dog Stars,No,plausibleqa
nq_2499,book series about the end of the world?,Station Eleven,No,plausibleqa
nq_2499,book series about the end of the world?,The Forest of Hands and Teeth,No,plausibleqa
nq_2499,book series about the end of the world?,The Maze Runner,No,plausibleqa
nq_2499,book series about the end of the world?,The Dark Tower,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,🎷,Yes,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,saxophone,Yes,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,tenor saxophone,Yes,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,soprano saxophone,Yes,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Piano,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Drums,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Double Bass,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Guitar,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Violin,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Cello,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Harmonica,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Trumpet,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Trombone,No,plausibleqa
trivia_3889,American Jazz musician John Coltrane is famous for playing which instrument?,Vibraphone,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Hydrophyte,Yes,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,hydrophytes,Yes,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,aquatic plants,Yes,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,wetland plants,Yes,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Aquaticae,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Limnophyte,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Hydrophilus,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Paludine,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Natant,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Helophyte,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Phreatophyte,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Limnophile,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Pelophyte,No,plausibleqa
trivia_289,What is the generic word for plants that grow in water or water-logged conditions?,Amphibionte,No,plausibleqa
webq_736,what kind of money do i need in costa rica?,Costa Rican colón,Yes,plausibleqa
webq_736,what kind of money do i need in costa rica?,Costa Rican colón (CRC),Yes,plausibleqa
webq_736,what kind of money do i need in costa rica?,US dollars (widely accepted),Yes,plausibleqa
